week,symptom_id,symptom_name,baseline_score,baseline_z_max,baseline_deviation_max,baseline_hospitals_elevated,baseline_hospitals_observed,anomaly_score,temporal_score,persistence_score,spatial_score,best_matching_disease_id,b8_pattern_score,objective_a_score,b8_integration_score,severity_score,severe_cases,total_cases,disease_total_cases,raw_risk_score,risk_score,strong_evidence_count,moderate_evidence_count,persistence_support,spatial_support,temporal_support,risk_alert,outbreak_signal,risk_explanation,alert_id,alert_level,alert_priority,alert_status,alert_type,recommended_action,baseline_contribution,anomaly_contribution,temporal_contribution,persistence_contribution,spatial_contribution,objective_a_contribution,severity_contribution,strong_evidence_count_explainability,moderate_evidence_count_explainability,primary_drivers,weak_or_missing_evidence,explainability_interpretation,detailed_explanation,weighted_evidence_breakdown,alert_severity
2026-07-13,S001,Fever,39.37594312880956,2.065372093412048,3.176916350918093,2,10,44.65,1.01,45.4,0.0,D001,57.378,51.15,66.72,81.89338951612935,139.0,1817.0,1817.0,37.58719989674084,37.59,2,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 37.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (39.4); statistical anomaly (44.6); persistent signal (45.4); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (81.9).",ALT-20260713-S001-YELLOW-0173,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",5.91,6.7,0.15,6.81,0.0,5.74,12.28,2,5,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Spatial propagation,"The composite risk score is 37.6. There are 5 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 37.6. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.28; persistence=6.81; anomaly=6.70; baseline=5.91; objective_a=5.74; temporal=0.15; spatial=0.00,1
2026-07-13,S004,Chills,43.32422390276263,2.290919806822869,10.474090407938265,1,10,46.04,0.0,30.0,3.0,D002,41.852,39.22,45.8,82.40904088479978,103.0,1097.0,1097.0,34.90118971813436,34.9,1,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.9, producing a GREEN alert. Supporting evidence: historical baseline deviation (43.3); statistical anomaly (46.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.4).",ALT-20260713-S004-GREEN-0174,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,6.5,6.91,0.0,4.5,0.45,4.19,12.36,1,4,Severity burden,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 34.9. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 34.9. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D002.",severity=12.36; anomaly=6.91; baseline=6.50; persistence=4.50; objective_a=4.19; spatial=0.45; temporal=0.00,0
2026-07-13,S005,Sweating,43.32422390276263,2.290919806822869,10.474090407938265,1,10,46.04,0.0,30.0,3.0,D002,41.852,39.22,45.8,82.40904088479978,103.0,1097.0,1097.0,34.90118971813436,34.9,1,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.9, producing a GREEN alert. Supporting evidence: historical baseline deviation (43.3); statistical anomaly (46.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.4).",ALT-20260713-S005-GREEN-0175,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,6.5,6.91,0.0,4.5,0.45,4.19,12.36,1,4,Severity burden,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 34.9. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 34.9. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D002.",severity=12.36; anomaly=6.91; baseline=6.50; persistence=4.50; objective_a=4.19; spatial=0.45; temporal=0.00,0
2026-07-13,S024,Night Sweats,30.45834002172912,1.3258610570414522,27.8688524590164,0,10,45.8,17.19,30.0,3.0,D006,47.236,42.56,54.25,67.18606345339217,20.0,242.0,242.0,33.76876052126819,33.77,1,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.8, producing a GREEN alert. Supporting evidence: statistical anomaly (45.8); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (67.2).",ALT-20260713-S024-GREEN-0176,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,4.57,6.87,2.58,4.5,0.45,4.72,10.08,1,3,Severity burden,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 33.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 33.8. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=10.08; anomaly=6.87; objective_a=4.72; baseline=4.57; persistence=4.50; temporal=2.58; spatial=0.45,0
2026-07-13,S012,Loss of Taste,27.261695305649354,1.0878756313824398,30.43478260869564,0,10,37.62,0.0,30.0,23.0,D005,55.126000000000005,53.05,58.24,63.52813902234699,77.0,1383.0,1383.0,32.72407514919946,32.72,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.7, producing a GREEN alert. Supporting evidence: statistical anomaly (37.6); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (63.5).",ALT-20260713-S012-GREEN-0177,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,4.09,5.64,0.0,4.5,3.45,5.51,9.53,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 32.7. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 32.7. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=9.53; anomaly=5.64; objective_a=5.51; persistence=4.50; baseline=4.09; spatial=3.45; temporal=0.00,0
2026-07-13,S019,Vomiting,40.26868035796867,2.1269248984883125,9.399773499433756,1,10,45.87,3.56,6.28,0.0,D001,57.378,51.15,66.72,81.89338951612935,139.0,1817.0,1817.0,32.418610481114705,32.42,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.4, producing a GREEN alert. Supporting evidence: historical baseline deviation (40.3); statistical anomaly (45.9); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (81.9).",ALT-20260713-S019-GREEN-0178,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,6.04,6.88,0.53,0.94,0.0,5.74,12.28,2,4,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 32.4. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 32.4. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.28; anomaly=6.88; baseline=6.04; objective_a=5.74; persistence=0.94; temporal=0.53; spatial=0.00,0
2026-07-13,S021,Abdominal Pain,42.53375163843377,1.9827405196096828,24.960254372019083,1,10,45.23,3.61,6.45,9.0,D008,48.106,42.95,55.84,74.02557135168351,51.0,1201.0,1201.0,31.93799844851759,31.94,1,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.9, producing a GREEN alert. Supporting evidence: historical baseline deviation (42.5); statistical anomaly (45.2); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (74.0).",ALT-20260713-S021-GREEN-0179,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,6.38,6.78,0.54,0.97,1.35,4.81,11.1,1,4,Severity burden,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 31.9. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 31.9. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=11.10; anomaly=6.78; baseline=6.38; objective_a=4.81; spatial=1.35; persistence=0.97; temporal=0.54,0
2026-07-13,S010,Breathlessness,33.8365647311398,1.4301938838683883,33.33333333333333,0,10,41.51,0.0,30.0,3.0,D005,55.126000000000005,53.05,58.24,63.52813902234699,77.0,1383.0,1383.0,31.29380556302302,31.29,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.3, producing a GREEN alert. Supporting evidence: statistical anomaly (41.5); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (63.5).",ALT-20260713-S010-GREEN-0180,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,5.08,6.23,0.0,4.5,0.45,5.51,9.53,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 31.3. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 31.3. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=9.53; anomaly=6.23; objective_a=5.51; baseline=5.08; persistence=4.50; spatial=0.45; temporal=0.00,0
2026-07-13,S013,Loss of Smell,27.14185503295965,1.1785113019775793,25.0,0,10,38.25,0.0,30.0,3.0,D005,55.126000000000005,53.05,58.24,63.52813902234699,77.0,1383.0,1383.0,29.800599108296,29.8,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 29.8, producing a GREEN alert. Supporting evidence: statistical anomaly (38.2); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (63.5).",ALT-20260713-S013-GREEN-0181,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,4.07,5.74,0.0,4.5,0.45,5.51,9.53,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 29.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 29.8. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=9.53; anomaly=5.74; objective_a=5.51; persistence=4.50; baseline=4.07; spatial=0.45; temporal=0.00,0
2026-07-13,S006,Dry Cough,25.664379580830207,1.3627281872955432,9.840810419681617,0,10,39.54,0.0,30.0,0.0,D005,55.126000000000005,53.05,58.24,63.52813902234699,77.0,1383.0,1383.0,29.322477790476583,29.32,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 29.3, producing a GREEN alert. Supporting evidence: statistical anomaly (39.5); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (63.5).",ALT-20260713-S006-GREEN-0182,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.85,5.93,0.0,4.5,0.0,5.51,9.53,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 29.3. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 29.3. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=9.53; anomaly=5.93; objective_a=5.51; persistence=4.50; baseline=3.85; temporal=0.00; spatial=0.00,0
2026-07-13,S003,Fatigue,22.146837208495075,1.21379425806881,6.389776357827481,0,10,38.5,0.46,30.0,0.0,D005,55.126000000000005,53.05,58.24,63.52813902234699,77.0,1383.0,1383.0,28.707846434626312,28.71,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 28.7, producing a GREEN alert. Supporting evidence: statistical anomaly (38.5); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (63.5).",ALT-20260713-S003-GREEN-0183,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.32,5.78,0.07,4.5,0.0,5.51,9.53,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 28.7. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 28.7. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=9.53; anomaly=5.78; objective_a=5.51; persistence=4.50; baseline=3.32; temporal=0.07; spatial=0.00,0
2026-07-13,S008,Sore Throat,21.51007176582308,1.1943320206981691,5.348460291734198,0,10,38.39,0.95,30.0,0.0,D005,55.126000000000005,53.05,58.24,63.52813902234699,77.0,1383.0,1383.0,28.669331618225517,28.67,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 28.7, producing a GREEN alert. Supporting evidence: statistical anomaly (38.4); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (63.5).",ALT-20260713-S008-GREEN-0184,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.23,5.76,0.14,4.5,0.0,5.51,9.53,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 28.7. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 28.7. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=9.53; anomaly=5.76; objective_a=5.51; persistence=4.50; baseline=3.23; temporal=0.14; spatial=0.00,0
2026-07-13,S020,Diarrhoea,26.517923514268382,1.3801225083369355,11.719605695509316,0,10,40.64,3.38,6.04,3.0,D008,48.106,42.95,55.84,74.02557135168351,51.0,1201.0,1201.0,27.851124229892783,27.85,1,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 27.9, producing a GREEN alert. Supporting evidence: statistical anomaly (40.6); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (74.0).",ALT-20260713-S020-GREEN-0185,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.98,6.1,0.51,0.91,0.45,4.81,11.1,1,3,Severity burden,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 27.9. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 27.9. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=11.10; anomaly=6.10; objective_a=4.81; baseline=3.98; persistence=0.91; temporal=0.51; spatial=0.45,0
